timestamp,position
1766606602.514,92.1040
1766606602.614,92.1041
1766606602.715,92.1042
1766606602.815,92.1042
1766606602.915,92.1043
1766606603.015,92.1044
1766606603.115,92.1045
1766606603.215,92.1045
1766606603.315,92.1046
1766606603.418,92.1047
1766606603.518,92.1047
1766606603.618,92.1048
1766606603.718,92.1049
1766606603.819,92.1049
1766606603.919,92.1050
1766606604.019,92.1051
1766606604.119,92.1052
1766606604.219,92.1052
1766606604.320,92.1053
1766606604.420,92.1054
1766606604.520,92.1054
1766606604.620,92.1055
1766606604.720,92.1056
1766606604.821,92.1056
1766606604.921,92.1057
1766606605.021,92.1058
1766606605.121,92.1059
1766606605.222,92.1059
1766606605.323,92.1060
1766606605.423,92.1061
1766606605.523,92.1061
1766606605.625,92.1062
1766606605.725,92.1063
1766606605.825,92.1064
1766606605.925,92.1064
1766606606.025,92.1065
1766606606.125,92.1066
1766606606.226,92.1066
1766606606.326,92.1067
1766606606.426,92.1068
1766606606.526,92.1068
1766606606.626,92.1069
1766606606.729,92.1070
1766606606.829,92.1071
1766606606.929,92.1071
1766606607.029,92.1072
1766606607.129,92.1073
1766606607.230,92.1073
1766606607.330,92.1074
1766606607.430,92.1075
1766606607.530,92.1075
1766606607.631,92.1076
